"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,2075,0,0,4108636,0,"2022-12-06T00:00:00",2381900,20.25982,20.9,19.45,21.45,19.45,20.8,,,,0,0,1191,0,0,4192243,"PET",48256865258
1,1741,0,0,3315239,0,"2022-12-05T00:00:00",1887200,21.286060000000003,21.3,20.9,22.2,20.5,21.95,-713000,0,-713000,0,0,859,34,723726.04,3313224,"PET",40171052432
1,1538,0,0,4098100,0,"2022-12-02T00:00:00",1764500,20.084889999999998,19.95,21.3,21.3,19.2,19.85,1170844000,0,1170844000,0,0,1320,0,0,3372546,"PET",35439788405
1,1017,0,0,3555407,0,"2022-12-01T00:00:00",1261400,19.886080000000003,18.65,19.95,19.95,19,19.95,0,0,0,0,0,430,0,0,1369903,"PET",25084301312
1,1016,0,0,3618992,0,"2022-11-30T00:00:00",665600,18.56858,17.45,18.65,18.65,18,18.65,2937330000,0,2937330000,0,0,401,0,0,840493,"PET",12359246848
1,1555,0,0,7278556,0,"2022-11-29T00:00:00",2410800,17.27677,16.35,17.45,17.45,16.7,17.1,0,0,0,1530000000,100000,1030,0,0,2942246,"PET",43180837116
1,755,0,0,3066279,0,"2022-11-28T00:00:00",666500,16.069860000000002,15.3,16.35,16.35,15.55,15.6,0,0,0,0,0,422,0,0,802713,"PET",10710561690
1,913,0,0,1994539,0,"2022-11-25T00:00:00",880300,14.63768,14.3,15.3,15.3,13.7,14.6,0,0,0,0,0,712,0,0,1643507,"PET",12885549704
1,874,0,0,1266669,0,"2022-11-24T00:00:00",907700,14.59723,15.35,14.3,15.55,14.3,15.35,0,0,0,0,0,714,70,1021806.1,1716686,"PET",13249905671
1,754,0,0,1853624,0,"2022-11-23T00:00:00",700600,15.72541,15.6,15.35,16.1,15.35,15.6,0,0,0,0,0,709,0,0,1387060,"PET",11017222246
1,1176,0,0,2791239,0,"2022-11-22T00:00:00",1277700,16.28011,15.7,15.6,16.75,15.4,15.8,0,0,0,0,0,980,0,0,2053186,"PET",20801096547
1,846,0,0,1785985,0,"2022-11-21T00:00:00",720200,15.92848,15.6,15.7,16.45,15.5,15.95,-208000,0,-208000,0,0,747,0,0,1490021,"PET",11471691296
1,1009,0,0,1889515,0,"2022-11-18T00:00:00",917000,14.54464,14.7,15.6,15.6,13.8,14.2,0,0,0,0,0,777,0,0,1790796,"PET",13337434880
1,1112,0,0,1957745,0,"2022-11-17T00:00:00",1108100,14.61088,14.75,14.7,15.55,13.9,15.3,0,0,0,0,0,862,0,0,2892678,"PET",16190316128
1,942,0,0,3585985,0,"2022-11-16T00:00:00",2326100,13.38748,13.8,14.75,14.75,12.85,12.85,0,0,0,6425000000,500000,1262,0,0,4162536,"PET",37565617228
1,60,0,0,197021,0,"2022-11-15T00:00:00",196800,13.8,14.8,13.8,13.8,13.8,13.8,0,0,0,0,0,684,0,0,3206842,"PET",2715840000
